href,menu
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,COMBO GÀ ĐẠI CHIẾN (TIẾT KIỆM 5%) 
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,COMBO HỘI CHỊ EM (Tiết kiệm 5%)
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Gà hoàng kim - Gà rán sốt phô mai Cheddar
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Gà nổi loạn - Gà rán sốt cay ngọt Hàn Quốc
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Gà trùm - Gà rán sốt cay phô mai tan chảy Hàn Quốc
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Gà lag - Gà rán lắc phô mai
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Tok lag - Bánh gạo Tokbokki chiên lắc phô mai
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Cơm trộn Hàn Quốc
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Tok cay - Bánh gạo cay Tokbokki Hàn Quốc
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Rabokki - Mì Ramen Tobokki Hàn Quốc
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Tok Lag Mini
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Mì gói Samyang Hàn Quốc trộn khô
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Khoai tây lag - Khoai tây lắc phô mai
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Tok Lag Mini
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Mì gói Samyang Hàn Quốc trộn khô
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Khoai tây lag - Khoai tây lắc phô mai
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Khoai tây chiên
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Pepsi (Không kèm tẩy đá)
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,7up (Không kèm tẩy đá)
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Sting Dâu (Không kèm tẩy đá)
/ho-chi-minh/chick-and-cheese-ga-cay-pho-mai-ga-ran-han-quoc-tokbokki,Aquafina (Không kèm tẩy đá)
/ho-chi-minh/banh-trang-2a-le-truc,bánh tráng muối
/ho-chi-minh/banh-trang-2a-le-truc,bánh sa tế tỏi
/ho-chi-minh/banh-trang-2a-le-truc,bánh lá chuối muối nhuyễn sa tế.hành phi
/ho-chi-minh/banh-trang-2a-le-truc,bánh bơ cuốn
/ho-chi-minh/banh-trang-2a-le-truc,bánh xì ke
/ho-chi-minh/banh-trang-2a-le-truc,bánh tráng sa tế hành muối nhuyễn
/ho-chi-minh/banh-trang-2a-le-truc,bánh chấm muối tỏi sa tế
/ho-chi-minh/banh-trang-2a-le-truc,bánh dầu ớt
/ho-chi-minh/banh-trang-2a-le-truc,bánh lắc tỏi
/ho-chi-minh/banh-trang-2a-le-truc,bánh phơi sương cuộn muối hành phi
/ho-chi-minh/banh-trang-2a-le-truc,bánh tráng ỚT RIM muối nhuyễn tắc
/ho-chi-minh/banh-trang-2a-le-truc,bánh dầu tỏi
/ho-chi-minh/banh-trang-2a-le-truc,bánh chấm sốt tắc ớt rim hành phi muối
/ho-chi-minh/banh-trang-2a-le-truc,Bánh tráng me ly
/ho-chi-minh/banh-trang-2a-le-truc,bánh bơ trộn
/ho-chi-minh/banh-trang-2a-le-truc,bánh phơi sương cuộn muối hành phi tương ơt
/ho-chi-minh/banh-trang-2a-le-truc,bánh trộn thập cẩm
/ho-chi-minh/banh-trang-2a-le-truc,dẻo tôm cuộn muối nhuyễn
/ho-chi-minh/banh-trang-2a-le-truc,bánh phơi sương cuộn muối trộn bơ vàng
/ho-chi-minh/banh-trang-2a-le-truc,bánh dẻo tôm cuộn muối hành phi
/ho-chi-minh/banh-trang-2a-le-truc,hủ bơ vàng
/ho-chi-minh/banh-trang-2a-le-truc,bánh long an
/ho-chi-minh/banh-trang-2a-le-truc,bánh tráng bơ me
/ho-chi-minh/banh-trang-2a-le-truc,bánh chấm sa tế muối hành phi
/ho-chi-minh/banh-trang-2a-le-truc,tỏi phi
/ho-chi-minh/banh-trang-2a-le-truc,RONG BIỂN CHÁY TỎI
/ho-chi-minh/banh-trang-2a-le-truc,bánh tráng lắc phô mai
/ho-chi-minh/banh-trang-2a-le-truc,muối tôm đặc biệt
/ho-chi-minh/banh-trang-2a-le-truc,hủ da heo cháy tỏi
/ho-chi-minh/banh-trang-2a-le-truc,rau má đậu xanh đạm đặc
/ho-chi-minh/banh-trang-2a-le-truc,hủ muối nhuyễn chay
/ho-chi-minh/banh-trang-2a-le-truc,bánh rong biển
/ho-chi-minh/banh-trang-2a-le-truc,muối ăn trái cây
/ho-chi-minh/banh-trang-2a-le-truc,Bánh dẻo tôm loại ngon (1kg)
/ho-chi-minh/banh-trang-2a-le-truc,muối tôm chay
/ho-chi-minh/banh-trang-2a-le-truc,Dâu Tây
/ho-chi-minh/banh-trang-2a-le-truc,DÂU TẰM
/ho-chi-minh/banh-trang-2a-le-truc,Mơ
/ho-chi-minh/banh-trang-2a-le-truc,muối tôm chay
/ho-chi-minh/banh-trang-2a-le-truc,Dâu Tây
/ho-chi-minh/banh-trang-2a-le-truc,DÂU TẰM
/ho-chi-minh/banh-trang-2a-le-truc,Mơ
/ho-chi-minh/banh-trang-2a-le-truc,Me  hạt cay ít
/ho-chi-minh/nuoc-mat-ho-lo-vang,COMBO 10 Chai
/ho-chi-minh/nuoc-mat-ho-lo-vang,"Nước mát số 1 + 3 (1,5L)"
/ho-chi-minh/nuoc-mat-ho-lo-vang,"Số 1 Thanh can thủy (1,5L)"
/ho-chi-minh/nuoc-mat-ho-lo-vang,"Số 3 Thanh tâm thủy (1,5L)"
/ho-chi-minh/nuoc-mat-ho-lo-vang,"Số 2 Tán hàn thủy (1,5L)"
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh tráng trộn
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh tráng cuộn bơ me tỏi
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh tráng trộn thập cẩm
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh tráng mỡ hành thịt + trứng cút 
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh Tráng Trộn Muối Ớt- Tỏi
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh tráng trộn Long An
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh Tráng Trộn Trứng Muối
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh Tráng Muối Mỡ Hành 
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh tráng trộn tỏi phô mai lưới
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh tráng trộn tỏi thịt chà bông
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh tráng trộn thịt luộc
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh tráng trộn phô mai lưới
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh  tráng trộn  thập cẩm phô mai lưới
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh tráng trộn thịt chà bông
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh tráng trộn khô gà
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Hộp trộn lớn 
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh tráng trộn me dẻo
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Nửa ký bánh muối ớt  tỏi chay
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Tàu hủ cá
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Combo Đặt Biệt
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Dậu hủ phô mai
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Chả cá bấp
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Cá nấm đông cô
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Cá 5 loại trể lên tặng ly canh dây
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Siếu mại hấp  
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Dĩa cá 4 Tặng ly canh dây
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Cá viên thập cẩm lớn đặc biệt
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Cá viên chiên sào tỏi tặng ly chanh dây 
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh gà phô mai tặng ly chanh dây lớn
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh cá phô mai tặng ly chanh dây lớn 
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Kem chiênvani
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh Gạo Chiên Lắc Phô Mai
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Phô Mai Que Chiên Lắc Phô Mai
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Khoai tây chiên lắc phô mai
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Khoai tây chiên
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh tráng nướng  thập cẩm
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh tráng nướng thập cẩm phô  mai
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bánh tráng chiên thịt chà bông
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Gỏi đu đủ tai heo
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Xoài lắc mắm đường
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Gỏi đu đủ khô bò
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,gỏi xoài khô bò
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,gỏi xoài khô gà
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Gỏi tré trộn cóc soài
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Kem Chiênvani
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Kem chiên sôcla
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Kem lyvani
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Kem lyvani&sôcla
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Kem ly socola
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Xoài lắc mắm đường
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Xúc xích Đức chiên
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Cơm cháy chà bông
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Phô mai que
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Há cảo hấp
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Soài lắc mắm đường ly lớn
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Chanh dây
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Nước Chanh  Dân Ly Lớn 
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,sting thái
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,cocacola
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,pepsi
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,7 up
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Bò cụng
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Không độ  cộng ly đá
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Trà ô long
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Mirinda
/ho-chi-minh/banh-trang-tron-111-nguyen-xuan-khoat,Nước suối
/ho-chi-minh/chao-long-ba-ut-co-giang,Sữa đậu nành nhà làm
/ho-chi-minh/chao-long-ba-ut-co-giang,Nước Sâm
/ho-chi-minh/chao-long-ba-ut-co-giang,Coca
/ho-chi-minh/chao-long-ba-ut-co-giang,7 up
/ho-chi-minh/banh-beo-chan,Bánh bèo
/ho-chi-minh/banh-beo-chan,Thập cẩm
/ho-chi-minh/banh-beo-chan,Bánh bột lọc
/ho-chi-minh/banh-beo-chan,Bánh nậm
/ho-chi-minh/banh-beo-chan,Bánh mì giòn
/ho-chi-minh/banh-beo-chan,Thập cẩm
/ho-chi-minh/banh-beo-chan,Bánh bột lọc
/ho-chi-minh/banh-beo-chan,Bánh nậm
/ho-chi-minh/banh-beo-chan,Bánh mì giòn
/ho-chi-minh/tuyet-mai-bap-rang-bo-popcorn,Bắp rang bơ vị cafe
/ho-chi-minh/tuyet-mai-bap-rang-bo-popcorn,Bắp rang bơ vị chocolate
/ho-chi-minh/tuyet-mai-bap-rang-bo-popcorn,Bắp rang bơ vị cay
/ho-chi-minh/tuyet-mai-bap-rang-bo-popcorn,Bắp rang bơ vị phô mai cay
/ho-chi-minh/tuyet-mai-bap-rang-bo-popcorn,Bắp rang bơ vị trà xanh
/ho-chi-minh/lac-tra-dien-bien-phu,Nui Xào Bò + Cafe Kem Muối
/ho-chi-minh/lac-tra-dien-bien-phu,Mì Xào Trứng + Cafe Kem Muối
/ho-chi-minh/lac-tra-dien-bien-phu,Mì Xào Bò Lúc Lắc + Cafe Kem Muối
/ho-chi-minh/lac-tra-dien-bien-phu,Nui Xào Bò Lúc Lắc + Cafe Kem Muối
/ho-chi-minh/lac-tra-dien-bien-phu,Nui Xào Bò Trứng + Cafe Kem Muối
/ho-chi-minh/lac-tra-dien-bien-phu,Nui Xào Trứng + Cafe Kem Muối
/ho-chi-minh/lac-tra-dien-bien-phu,Mì Xào Bò + Cafe Kem Muối
/ho-chi-minh/lac-tra-dien-bien-phu,Mì Xào Bò Trứng + Cafe Kem Muối
/ho-chi-minh/lac-tra-dien-bien-phu,Bạc Xỉu
/ho-chi-minh/lac-tra-dien-bien-phu,Cafe Sữa Đá
/ho-chi-minh/lac-tra-dien-bien-phu,Cafe Đen
/ho-chi-minh/lac-tra-dien-bien-phu,Trà Táo Đỏ Long Nhãn
/ho-chi-minh/lac-tra-dien-bien-phu,Trà Tắc Mật Ong Sương Sáo
/ho-chi-minh/lac-tra-dien-bien-phu,Trà Đào
/ho-chi-minh/lac-tra-dien-bien-phu,Trà Chanh Dây
/ho-chi-minh/lac-tra-dien-bien-phu,Hồng Trà Sữa
/ho-chi-minh/lac-tra-dien-bien-phu,Trà Sữa Hokkaido
/ho-chi-minh/lac-tra-dien-bien-phu,Trà Sữa Socola
/ho-chi-minh/lac-tra-dien-bien-phu,Trà Sữa Hokkaido
/ho-chi-minh/lac-tra-dien-bien-phu,Trà Sữa Socola
/ho-chi-minh/lac-tra-dien-bien-phu,Trà Sữa Khoai Môn
/ho-chi-minh/lac-tra-dien-bien-phu,Trà Sữa Cafe
/ho-chi-minh/lac-tra-dien-bien-phu,Sữa tươi cafe sương sáo
/ho-chi-minh/lac-tra-dien-bien-phu,Sữa Tươi Táo Đỏ Long Nhãn
/ho-chi-minh/lac-tra-dien-bien-phu,Sữa tươi trân châu đường đen
/ho-chi-minh/lac-tra-dien-bien-phu,Trân Châu Đen
/ho-chi-minh/banh-xeo-mien-tay,Bánh Xèo Tôm Thịt
/ho-chi-minh/banh-xeo-mien-tay,Bánh Khọt Tôm Thịt
/ho-chi-minh/banh-xeo-mien-tay,Bánh Xèo Thập Cẩm
/ho-chi-minh/banh-xeo-mien-tay,Bánh Xèo Chay
/ho-chi-minh/banh-xeo-mien-tay,Bánh Khọt Chay
/ho-chi-minh/banh-xeo-mien-tay,Bánh khọt Thập Cẩm
/ho-chi-minh/banh-xeo-mien-tay,Bánh Xèo Hải Sản
/ho-chi-minh/banh-xeo-mien-tay,Bánh Khọt Tôm
/ho-chi-minh/banh-xeo-mien-tay,Bánh Khọt Hải Sản
/ho-chi-minh/banh-xeo-mien-tay,Rau thêm
/ho-chi-minh/banh-xeo-mien-tay,Bánh Xèo Tôm
/ho-chi-minh/banh-xeo-mien-tay,Bánh Xèo Thịt Bò
/ho-chi-minh/banh-xeo-mien-tay,Mì Xào Thập Cẩm
/ho-chi-minh/banh-xeo-mien-tay,Mì Xào Hải Sản
/ho-chi-minh/banh-xeo-mien-tay,Mì Xào Bò
/ho-chi-minh/banh-xeo-mien-tay,Mì Xào Trứng
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Bánh mì thịt heo nướng
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Xiên bò nướng
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Xiên bò Phomai
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Xiên heo nướng
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Xiên heo phô mai
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Bánh mì bơ
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Bánh mì thịt bò nướng
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Bánh Mì Thịt Nướng Đặc Biệt
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Bánh Mì Bò Phomai ổ
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Bánh Mì bò xíu mại BBQ Đặc biệt
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Bánh Mì Ốp La
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Bánh Mì bò xíu mại BBQ Phomai
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Bánh Mì bò xíu mại BBQ
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Bánh mì chả lụa
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Bánh mì Bơ và Pate Gà
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Bánh Mì Pa te Gà
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Bánh mì chả cá Nha Trang
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Hộp Pate Gà 100g
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Hộp Pate Gà 500g
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Combo Bánh Mì Bò Nướng + Trà Chanh Hồng Kong
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Combo Bánh Mì Bò Nướng + Cafe Sữa Ban Mê
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Combo Bánh Mì Bò Nướng + Trà Sữa Trân Châu
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Combo Bánh Mì Heo Nướng + Trà chanh Hông kong
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Combo Bánh Mì Bò Nướng + Trà Đào
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Combo Bánh Mì Heo Nướng + Trà Sữa
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Combo Bánh Mì bò xíu mại BBQ + Trà chanh
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Combo Bánh mì bò xíu mại BBQ + Trà Đào
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Combo Bánh mì bò xíu mại BBQ + Trà sữa
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Combo Bánh mì bò xíu mại BBQ + Caffe
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Trà Chanh Hông Kong
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Cafe Sữa Ban mê 
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Trà sữa Campuchia Trân Châu
/ho-chi-minh/banh-mi-campuchia-duong-so-5,Trà Đào
/ho-chi-minh/ba-noi-kitchen-banh-mi-thit-nuong,Sâm Lục Vị
/ho-chi-minh/ba-noi-kitchen-banh-mi-thit-nuong,Phô Mai Thêm
/ho-chi-minh/ba-noi-kitchen-banh-mi-thit-nuong,Trà Lài Lá Dứa
/ho-chi-minh/ba-noi-kitchen-banh-mi-thit-nuong,Phô Mai Pháp Cao Cấp
/ho-chi-minh/ba-noi-kitchen-banh-mi-thit-nuong,Bịch Phô Mai (12 Miếng)
/ho-chi-minh/dua-dam-anh-beo-sai-gon-chinh-hieu-lach-tray-hai-phong-nguyen-dinh-chieu,Dừa Dầm Bơ
/ho-chi-minh/dua-dam-anh-beo-sai-gon-chinh-hieu-lach-tray-hai-phong-nguyen-dinh-chieu,Chả cá rán Hải Phòng
/ho-chi-minh/dua-dam-anh-beo-sai-gon-chinh-hieu-lach-tray-hai-phong-nguyen-dinh-chieu,Chả Mực Rán
/ho-chi-minh/dua-dam-anh-beo-sai-gon-chinh-hieu-lach-tray-hai-phong-nguyen-dinh-chieu,Combo Chả Cá + Chả Mực rán
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi thập cẩm
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi Thập Cẩm trứng non
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi Xá Xíu
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi thập Cẩm thêm đùi gà
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi đùi gà
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,"Xôi thập cẩm thêm lòng gà,trứng non"
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,"Xôi thập Cẩm thêm đùi gà, trứng non"
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi đùi gà thêm trứng non
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi thập Cẩm thêm lòng gà
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi lòng gà
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi lòng gà thêm trứng non
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,"Xôi đùi gà thêm lòng gà, trứng non"
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi đùi gà thêm lòng gà
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi Xá Xíu thêm Trứng Non
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Sâm rong biển đường phèn nhà nấu
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Cacao sữa tươi
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Bạc xỉu
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Cà phê sữa pha máy
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Cà phê đen pha máy
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi thập cẩm trứng non + Cacao sữa
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi thập cẩm trứng non + Cà phê sữa pha máy
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi thập cẩm trứng non + Bạc xỉu
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi thập cẩm trứng non + Cà phê đen pha máy
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Da gà thêm
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Xôi thêm
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Lòng gà thêm
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Trứng non thêm
/ho-chi-minh/xoi-ga-tan-dinh-315-tran-quoc-toan,Đùi gà thêm
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) XÔI THẬP CẨM GÀ XÉ DA GIÒN
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) XÔI THẬP CẨM - GÀ XÉ - XÁ XÍU ( SIÊU ĐẶC BIỆT )
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) TRÀ TẮC
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) XÔI MẶN ( CHẢ LỤA + CHÀ BÔNG )
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) XÔI THẬP CẨM - ĐÙI GÀ - XÁ XÍU ( SIÊU ĐẶC BIỆT )
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) XÔI XÁ XÍU
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) XÔI ĐÙI GÀ RÔ TI
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) XÔI XÁ XÍU - DA GÀ
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) XÔI GẤC
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) XÔI ĐẬU XANH
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) DA HEO CHIÊN NƯỚC MẮM TỎI ỚT - 100G
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) XÔI THÊM
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) HÀNH PHI - 100GR
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) ĐẬU BẮP CHIÊN 
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) TRÀ ĐÀO DẰM
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) TRÀ TÁO XANH
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) TRÀ ỔI HỒNG
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) TRÀ VIỆT QUẤT
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) TRÀ NHO
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) CAM ÉP
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) COCA-COLA CHAI 390ml
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) SPRITE / 7UP
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) O ĐỘ
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) AQUAFINA
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) BONCHA VIỆT QUẤT
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) STING
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) NUMBER ONE
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) TẨY ĐÁ THÊM
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) REDBULL
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) TRÀ TEA+
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) REVIVE
/ho-chi-minh/co-hong-xoi-ga-xe,(CH) WARRIOR DÂU
/ho-chi-minh/huy-tom-hum,Tôm hùm hấp (size lớn)
/ho-chi-minh/huy-tom-hum,Tôm hùm hấp (size trung)
